ENGR,100,Beginning Computer Aided Drafting for Design,1.00,,,TERMS-OFFERED,0
ENGR,102,Engineering Design Laboratory II,2.00,,,TERMS-OFFERED,0
ENGR,103,Engineering Design Laboratory III,2.00,,,TERMS-OFFERED,0
ENGR,122,Computation Lab II,1.00,ENGR121,,TERMS-OFFERED,0
ENGR,201,Evaluation & Presentation of Experimental Data I,3.00,MATH122 and PHYS101 and ENGR103 or TDEC112 and TDEC113 and TDEC132,EXAM081,TERMS-OFFERED,0
ENGR,220,Fundamentals of Materials,4.00,CHEM102 and MATH122 and PHYS101 or TDEC121 and TDEC112 and TDEC113,EXAM081,TERMS-OFFERED,0
ENGR,231,Linear Engineering Systems,3.00,MATH122 or TDEC112,EXAM081,TERMS-OFFERED,0
ENGR,232,Dynamic Engineering Systems,3.00,ENGR231 or MATH261 or MATH201,EXAM081,TERMS-OFFERED,0
ENGR,361,Statistical Analysis of Engineering Systems,3.00,,,TERMS-OFFERED,0
ENGR,493,Senior Project Design III,4.00,,,TERMS-OFFERED,0
ENGR,702,Career Integrated Education II,3.00,,,TERMS-OFFERED,0
